frame 129:(195, 260), (177, 268), (134, 242), (140, 172), (165, 77), (130, 257), (154, 100)
frame 130:(195, 260), (177, 268), (134, 242), (140, 172), (166, 77), (130, 257), (154, 100)
frame 131:(195, 260), (177, 268), (134, 242), (140, 172), (166, 77), (130, 257), (154, 100)
frame 132:(195, 260), (177, 268), (134, 242), (140, 172), (166, 77), (131, 257), (155, 100)
frame 133:(195, 260), (177, 268), (134, 242), (141, 172), (167, 78), (131, 257), (155, 100)
frame 134:(195, 260), (177, 268), (134, 242), (141, 172), (167, 77), (131, 257), (156, 100)
frame 135:(195, 260), (177, 268), (134, 241), (141, 172), (168, 77), (131, 257), (156, 100)
frame 136:(195, 260), (176, 269), (134, 241), (141, 172), (168, 78), (131, 257), (157, 100)
frame 137:(195, 260), (176, 269), (134, 241), (141, 172), (169, 78), (131, 256), (157, 100)
frame 138:(195, 260), (176, 269), (134, 242), (142, 172), (169, 78), (131, 256), (157, 100)
frame 139:(195, 260), (176, 269), (134, 241), (142, 172), (170, 78), (131, 256), (158, 100)
frame 140:(195, 260), (176, 269), (134, 241), (142, 172), (170, 78), (131, 256), (158, 100)
frame 141:(195, 260), (176, 269), (134, 241), (142, 172), (171, 78), (131, 256), (159, 100)
frame 142:(195, 260), (176, 269), (134, 241), (143, 172), (171, 78), (131, 256), (159, 100)
frame 143:(195, 260), (176, 269), (134, 241), (143, 172), (172, 78), (131, 256), (160, 100)
frame 144:(195, 260), (176, 269), (134, 241), (143, 172), (172, 78), (131, 256), (160, 100)
frame 145:(195, 260), (176, 269), (134, 241), (143, 172), (172, 78), (131, 256), (160, 100)
frame 146:(195, 260), (176, 269), (135, 241), (143, 172), (173, 78), (131, 256), (161, 100)
frame 147:(195, 260), (176, 269), (135, 240), (144, 171), (173, 78), (131, 255), (161, 100)
frame 148:(195, 261), (176, 269), (135, 240), (144, 171), (174, 78), (131, 255), (162, 100)
frame 149:(195, 261), (176, 269), (135, 240), (144, 171), (175, 78), (131, 255), (162, 100)
frame 150:(195, 261), (176, 269), (135, 240), (145, 171), (175, 78), (131, 255), (163, 100)
frame 151:(195, 261), (176, 269), (135, 240), (145, 171), (176, 78), (131, 255), (163, 100)
frame 152:(195, 261), (176, 269), (135, 240), (145, 171), (177, 79), (131, 255), (164, 100)
frame 153:(195, 261), (176, 269), (135, 240), (146, 171), (177, 78), (131, 255), (164, 100)
frame 154:(195, 261), (176, 269), (135, 240), (146, 171), (178, 78), (131, 254), (165, 100)
frame 155:(195, 261), (176, 269), (135, 239), (146, 171), (179, 78), (131, 254), (165, 100)
frame 156:(195, 261), (176, 269), (135, 239), (147, 170), (179, 79), (131, 254), (166, 100)
frame 157:(195, 261), (176, 269), (136, 239), (147, 170), (180, 78), (132, 254), (167, 100)
frame 158:(195, 261), (176, 269), (136, 239), (147, 170), (180, 78), (132, 253), (167, 100)
frame 159:(195, 261), (176, 269), (136, 239), (148, 170), (181, 78), (132, 253), (168, 100)
frame 160:(195, 261), (176, 269), (136, 239), (148, 170), (182, 78), (132, 253), (169, 100)
frame 161:(195, 261), (176, 269), (136, 238), (148, 170), (183, 78), (132, 253), (169, 100)
frame 162:(195, 261), (176, 269), (136, 238), (149, 170), (184, 78), (132, 252), (170, 100)
frame 163:(195, 261), (176, 269), (136, 238), (149, 169), (184, 78), (132, 252), (171, 99)
